key_timestamp,final_node_timestamp,worker_recv_timestamp,worker_before_process_timestamp,worker_after_process_timestamp,worker_send_timestamp,cpu_load,cpu_temp,power_consumption
1718723578430714750,1718723580157745050,35680833323376,35680957783900,35682521222605,35682521254774,93.11875,84.0,152.25000500679016
1718723578468569552,1718723580158409997,35680882303788,35680957783900,35682521222605,35682522574639,93.11875,84.0,152.25000500679016
1718723578501264933,1718723580158985737,35680895736035,35680957783900,35682521222605,35682523561344,93.11875,84.0,152.25000500679016
1718723578501264933,1718723580163256117,35680907199759,35680957783900,35682521222605,35682527755140,93.11875,84.0,152.25000500679016
1718723578534995107,1718723580164438238,35680934820246,35680957783900,35682521222605,35682528508447,93.11875,84.0,152.25000500679016
1718723579830907336,1718723581788272187,35682236745952,35682529434707,35684152862253,35684152892296,88.36250000000001,84.0,146.99999749660492
1718723579869000522,1718723581789577769,35682281485952,35682529434707,35684152862253,35684154515076,88.36250000000001,84.0,146.99999749660492
1718723579933057398,1718723581790829155,35682334146332,35682529434707,35684152862253,35684155426995,88.36250000000001,84.0,146.99999749660492
1718723579933057398,1718723581791907318,35682362663506,35682529434707,35684152862253,35684156368610,88.36250000000001,84.0,146.99999749660492
1718723579963314476,1718723581792869313,35682378211742,35682529434707,35684152862253,35684157251931,88.36250000000001,84.0,146.99999749660492
1718723581601715105,1718723583669894474,35683992482077,35684158283060,35686033988030,35686034014733,93.73124999999999,84.0,157.5
1718723581629488548,1718723583670541410,35684025852788,35684158283060,35686033988030,35686035249678,93.73124999999999,84.0,157.5
1718723581629488548,1718723583672070632,35684036291203,35684158283060,35686033988030,35686036346597,93.73124999999999,84.0,157.5
1718723581668135483,1718723583672552295,35684064483526,35684158283060,35686033988030,35686037465344,93.73124999999999,84.0,157.5
1718723581702024910,1718723583673649172,35684101796379,35684158283060,35686033988030,35686038557832,93.73124999999999,84.0,157.5
1718723583429642095,1718723585308524056,35685841145381,35686039701787,35687673290391,35687673319822,91.69999999999999,84.0,152.25000500679016
1718723583465353866,1718723585309906556,35685873941230,35686039701787,35687673290391,35687674179009,91.69999999999999,84.0,152.25000500679016
1718723583501400525,1718723585310486298,35685903256626,35686039701787,35687673290391,35687674916460,91.69999999999999,84.0,152.25000500679016
1718723583535600872,1718723585311864393,35685955478535,35686039701787,35687673290391,35687675773423,91.69999999999999,84.0,152.25000500679016
1718723583567227049,1718723585313521168,35685973454976,35686039701787,35687673290391,35687676501116,91.69999999999999,84.0,152.25000500679016
1718723585001808653,1718723586920118567,35687432550551,35687677284333,35689284827326,35689284861166,91.0625,85.0,157.5
1718723585066253039,1718723586922254520,35687465395665,35687677284333,35689284827326,35689285785133,91.0625,85.0,157.5
1718723585100835407,1718723586922884399,35687505234105,35687677284333,35689284827326,35689286680273,91.0625,85.0,157.5
1718723585134456211,1718723586923441221,35687552326498,35687677284333,35689284827326,35689287632002,91.0625,85.0,157.5
1718723585164457187,1718723586924065529,35687575439507,35687677284333,35689284827326,35689288595135,91.0625,85.0,157.5
1718723586701702232,1718723588528915887,35689096453583,35689289676483,35690892878820,35690892913909,87.525,84.0,152.25000500679016
1718723586730807925,1718723588529500760,35689140244834,35689289676483,35690892878820,35690894293095,87.525,84.0,152.25000500679016
1718723586768272120,1718723588530875020,35689162117563,35689289676483,35690892878820,35690895362972,87.525,84.0,152.25000500679016
1718723586801411859,1718723588531559009,35689200131704,35689289676483,35690892878820,35690896340299,87.525,84.0,152.25000500679016
1718723586834846867,1718723588532865254,35689244620450,35689289676483,35690892878820,35690897184251,87.525,84.0,152.25000500679016
1718723588331604987,1718723590423687001,35690760962226,35690898297271,35692788012119,35692788049779,94.06875,83.0,152.25000500679016
1718723588365275946,1718723590426656315,35690771250298,35690898297271,35692788012119,35692790454022,94.06875,83.0,152.25000500679016
1718723588365275946,1718723590427271604,35690781633850,35690898297271,35692788012119,35692791344510,94.06875,83.0,152.25000500679016
1718723588398382044,1718723590427810368,35690795020121,35690898297271,35692788012119,35692792412808,94.06875,83.0,152.25000500679016
1718723588430863120,1718723590428649453,35690853645720,35690898297271,35692788012119,35692793417628,94.06875,83.0,152.25000500679016
1718723590167181704,1718723592082831265,35692594468739,35692794586086,35694446811723,35694446846597,92.25625,84.0,157.5
1718723590202363445,1718723592083544523,35692611091404,35692794586086,35694446811723,35694448192437,92.25625,84.0,157.5
1718723590266963656,1718723592084723963,35692668305476,35692794586086,35694446811723,35694449324778,92.25625,84.0,157.5
1718723590266963656,1718723592085747152,35692677088198,35692794586086,35694446811723,35694450553316,92.25625,84.0,157.5
1718723590301006623,1718723592086536776,35692702711286,35692794586086,35694446811723,35694451366343,92.25625,84.0,157.5
